ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-734.651123046875;-892.2133178710938;516.5175170898438;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-733.2574462890625;-889.9236450195312;510.2400817871094;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-734.2111206054688;-891.4874877929688;514.528564453125;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-732.7218627929688;-889.2053833007812;508.2151794433594;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-731.784423828125;-887.7290649414062;504.14556884765625;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-735.5511474609375;-893.7332153320312;520.4560546875;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-735.0238647460938;-892.9441528320312;518.4803466796875;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-728.6878051757812;-882.457763671875;489.7566833496094;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-729.1277465820312;-883.18359375;491.74566650390625;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-729.982421875;-884.6961059570312;495.8552551269531;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-730.4799194335938;-885.4466552734375;497.93597412109375;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-730.919921875;-886.1725463867188;499.9250183105469;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-729.5261840820312;-883.8828735351562;493.64752197265625;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-728.1902465820312;-881.7072143554688;487.6759338378906;0.6657900214195251;-0.3599129617214203;0.42707884311676025;0.4947625696659088;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-758.26806640625;-877.5218505859375;475.2447814941406;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-757.3473510742188;-878.9979248046875;479.4318542480469;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-761.0902099609375;-871.9227294921875;460.7275390625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-760.6279296875;-872.7314453125;462.9356994628906;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-760.2352905273438;-873.5478515625;465.0140686035156;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-759.8373413085938;-874.2997436523438;467.0021667480469;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-759.0587158203125;-875.95361328125;471.17828369140625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-758.6660766601562;-876.77001953125;473.2566223144531;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-759.52099609375;-875.1448974609375;468.9701232910156;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-756.9547119140625;-879.8143920898438;481.51019287109375;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-757.8096313476562;-878.1892700195312;477.22369384765625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-756.1760864257812;-881.3308715820312;485.47113037109375;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-756.5567016601562;-880.5662231445312;483.4983825683594;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-752.8489990234375;-887.5169677734375;501.93597412109375;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-750.7845458984375;-891.53857421875;512.4392700195312;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-751.9940795898438;-889.14208984375;506.2224426269531;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-749.9939575195312;-893.1068115234375;516.5056762695312;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-751.2468872070312;-890.7298583984375;510.2310791015625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-750.3919067382812;-892.35498046875;514.5175170898438;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-751.5961303710938;-889.8939208984375;508.2105712890625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-752.38671875;-888.32568359375;504.1441650390625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-749.1753540039062;-894.67578125;520.4431762695312;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-749.5618896484375;-893.7993774414062;518.4702758789062;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-755.3211669921875;-882.9559936523438;489.7576599121094;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-754.9231567382812;-883.7078857421875;491.7458190917969;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-754.0661010742188;-885.2175903320312;495.85595703125;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-753.6734619140625;-886.0339965820312;497.9342956542969;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-753.2754516601562;-886.7859497070312;499.9225158691406;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-754.5283813476562;-884.408935546875;493.6477966308594;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-755.7137451171875;-882.1395874023438;487.6793212890625;-0.3059650957584381;0.5431737303733826;-0.15366894006729126;-0.7666378021240234;0.3445289134979248;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chainmounting01.obj;-747.4028930664062;-897.330078125;520.6697387695312;-0.46380990743637085;0.25693628191947937;-0.14245948195457458;-0.8358046412467957;0.4034528136253357;Set_$DefaultGlobal;197299
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chainmounting01.obj;-761.13037109375;-868.9928588867188;457.8814697265625;0.6936070919036865;-0.11358076333999634;-0.1262681782245636;-0.7000464200973511;0.4034527540206909;Set_$DefaultGlobal;197299
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chainmounting01.obj;-770.6966552734375;-919.9229736328125;521.1563110351562;-0.05389479547739029;0.1340104192495346;-0.08158940821886063;-0.9861438870429993;0.5478787422180176;Set_$DefaultGlobal;197299
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-792.9260864257812;-918.2124633789062;501.8470153808594;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-780.924560546875;-918.6201171875;515.6476440429688;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-823.0247192382812;-916.8013305664062;467.3128967285156;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-820.8915405273438;-916.850830078125;469.7703552246094;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-818.866455078125;-916.990478515625;472.0851135253906;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-816.9382934570312;-917.0750122070312;474.2984924316406;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-812.8648681640625;-917.378173828125;478.9501953125;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-810.8396606445312;-917.5177001953125;481.2649841308594;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-808.91162109375;-917.6022338867188;483.4783630371094;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-814.9979858398438;-917.3286743164062;476.49273681640625;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-804.884765625;-917.5994262695312;488.13629150390625;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-802.8596801757812;-917.7390747070312;490.4510803222656;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-807.0179443359375;-917.5499267578125;485.6788330078125;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-799.0125122070312;-917.9387817382812;494.86138916015625;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-800.9315185546875;-917.8235473632812;492.6644592285156;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-783.0577392578125;-918.5706176757812;513.190185546875;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-778.8994140625;-918.759765625;517.96240234375;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-776.9713745117188;-918.8442993164062;520.1757202148438;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-774.9989624023438;-919.1920776367188;522.3325805664062;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-794.8541870117188;-918.1279296875;499.6336364746094;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-788.9541015625;-918.3119506835938;506.42132568359375;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-786.928955078125;-918.4515991210938;508.7361145019531;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-785.0007934570312;-918.5361328125;510.9496154785156;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-791.0872802734375;-918.2625122070312;503.9638671875;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chain02.obj;-796.8792724609375;-917.98828125;497.31884765625;0.040747132152318954;0.41591206192970276;0.051725730299949646;-0.9070178270339966;0.4678616225719452;Set_$DefaultGlobal;197298
..\..\..\generic\dwarf\passivedoodads\chainlinks\ts_chainmounting01.obj;-828.29296875;-917.0496826171875;464.56884765625;0.9996084570884705;-0.020939067006111145;-0.005303448531776667;0.017787698656320572;0.5478787422180176;Set_$DefaultGlobal;197299
..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain02.obj;-706.674560546875;-958.642822265625;491.5924987792969;0.9097800254821777;0.08307351917028427;0.19043171405792236;-0.3593533933162689;1.5154671669006348;Set_$DefaultGlobal;190472
..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain02.obj;-727.8128051757812;-965.3441772460938;494.70697021484375;-0.21424326300621033;0.18959715962409973;0.004849816206842661;-0.9581905603408813;1.5154671669006348;Set_$DefaultGlobal;190472
..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain02.obj;-728.845703125;-948.4848022460938;494.70697021484375;0.3073916435241699;0.16028794646263123;0.10138235241174698;-0.9324911832809448;1.5154670476913452;Set_$DefaultGlobal;190472
..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain02.obj;-792.6884765625;-911.1669921875;492.9831237792969;0.8842046856880188;0.11018210649490356;0.11320056766271591;-0.439576655626297;1.5154671669006348;Set_$DefaultGlobal;190472
..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain02.obj;-711.8906860351562;-932.352783203125;492.9831237792969;0.9360547661781311;-0.0021343789994716644;0.15795540809631348;0.31439948081970215;1.5154671669006348;Set_$DefaultGlobal;190472
..\..\..\generic\human\passivedoodads\weapons&armor\humansword01.obj;-737.9448852539062;-973.6082153320312;468.8802185058594;0.11708112061023712;0.4368628263473511;-0.09329492598772049;-0.8869830369949341;14.251751899719238;Set_$DefaultGlobal;198656
..\..\..\generic\human\passivedoodads\weapons&armor\humansword01.obj;-743.8875732421875;-973.8959350585938;468.98492431640625;0.8517336845397949;-0.2136951982975006;0.4766528308391571;-0.04106250777840614;14.251757621765137;Set_$DefaultGlobal;198656
..\..\..\generic\human\passivedoodads\weapons&armor\humansword02.obj;-740.9323120117188;-972.5317993164062;471.3976745605469;0.6839846968650818;-0.13894616067409515;0.7079367637634277;-0.10809449851512909;12.973907470703125;Set_$DefaultGlobal;198657
..\..\..\expansion01\doodads\generic\bloodelf\shield\be_shield01.obj;-740.830078125;-975.5057373046875;462.3272705078125;0.6786817312240601;-0.11966989189386368;0.12582848966121674;0.7136087417602539;16.048404693603516;Set_$DefaultGlobal;192181
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_wide_red_anim02.obj;-795.3287963867188;-932.9666748046875;497.4313049316406;0.12265563011169434;0.3390941619873047;0.044643014669418335;-0.9316532611846924;1.0925543308258057;Set_$DefaultGlobal;191916
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_wide_red_anim02.obj;-687.3094482421875;-932.9666748046875;497.4313049316406;0.9316534399986267;0.044642556458711624;0.3390941619873047;-0.12265441566705704;1.0925544500350952;Set_$DefaultGlobal;191916
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_tallblue.obj;-754.8578491210938;-957.8881225585938;469.4245300292969;0.8433914184570312;0;0;0.537299633026123;1.7130622863769531;Set_$DefaultGlobal;191905
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_tallblue.obj;-726.783447265625;-957.8881225585938;469.4245300292969;0.5735763907432556;0;0;0.8191521167755127;1.7130621671676636;Set_$DefaultGlobal;191905
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-778.1128540039062;-951.3833618164062;455.734375;0.9999936819076538;0;0;0.003551296889781952;2;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-754.4818115234375;-874.1567993164062;450.0238952636719;0.9998334050178528;0;0;-0.018252549692988396;1.9999998807907104;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-728.1387329101562;-874.1567993164062;450.0238952636719;0.9998334050178528;0;0;-0.018252549692988396;1.9999998807907104;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-676.2451782226562;-934.3904418945312;450.0238952636719;0.9791837930679321;0;0;-0.2029755413532257;2;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-806.9935302734375;-934.4251098632812;450.0238952636719;0.9801716804504395;0;0;0.19814997911453247;1.999999761581421;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-754.016357421875;-933.4895629882812;455.81982421875;0.9999936819076538;0;0;0.003551296889781952;2;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-728.7113037109375;-933.4895629882812;455.81982421875;0.9999936819076538;0;0;0.003551296889781952;2;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-704.8377685546875;-951.5653076171875;455.734375;0.9999936819076538;0;0;0.003551296889781952;2;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-823.6746826171875;-934.1921997070312;450.0238952636719;0.9801716804504395;0;0;0.19814997911453247;1.999999761581421;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-659.4141845703125;-934.1868286132812;450.4352111816406;0.9945151209831238;0;0;0.10459312051534653;1.9999998807907104;Set_$DefaultGlobal;191451
..\..\..\kalimdor\diremaul\passivedoodads\goldenhighelfstatue03.obj;-764.9310913085938;-956.1373901367188;455.6603698730469;0.8594487905502319;0;0;0.5112218260765076;15.456035614013672;Set_$DefaultGlobal;201681
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner01.obj;-791.2413330078125;-941.2396850585938;450.87738037109375;0.799108624458313;0;0;0.6011866927146912;3.1449368000030518;Set_$DefaultGlobal;191887
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-776.3284912109375;-871.7199096679688;449.9645080566406;0.8190228939056396;0;0;0.5737608075141907;1.4063498973846436;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-771.6782836914062;-868.3135986328125;451.2379150390625;0.17179527878761292;0;0;-0.9851326942443848;0.94605553150177;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-772.7183227539062;-868.3458251953125;451.22259521484375;0.992773711681366;0;0;0.1200016587972641;1.057854175567627;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-773.685546875;-869.4119873046875;451.39306640625;0.3320331573486328;0;0;-0.9432677030563354;0.7920837998390198;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-774.9246215820312;-870.24755859375;451.3954162597656;0.17179527878761292;0;0;-0.9851326942443848;0.94605553150177;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-770.4390258789062;-867.4781494140625;451.2356262207031;0.3320331573486328;0;0;-0.9432677030563354;0.7920837998390198;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-772.5574340820312;-868.5086669921875;449.2841796875;0.9528409242630005;0;0;0.3034701347351074;2.117022752761841;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-767.9595947265625;-865.9695434570312;449.9645080566406;0.9942893981933594;0;0;-0.10671728849411011;1.406350016593933;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\generic\bloodelf\candles\be_candleabra01.obj;-762.128662109375;-965.1151123046875;455.8610534667969;0.782608151435852;0;0;0.6225146651268005;1;Set_$DefaultGlobal;191980
..\..\..\generic\human\passivedoodads\food\goldfruitbowl01.obj;-749.7371215820312;-963.4187622070312;456.7610168457031;0.32556819915771484;0;0;-0.9455185532569885;1;Set_$DefaultGlobal;198224
..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;-749.7835083007812;-963.4404296875;455.83685302734375;0.7547096014022827;0;0;0.6560589671134949;1;Set_$DefaultGlobal;192245
..\..\..\expansion01\doodads\generic\bloodelf\hookah\be_hookah_01.obj;-751.337158203125;-966.2312622070312;455.8651428222656;0.8633809089660645;0;0;-0.5045527219772339;1;Set_$DefaultGlobal;192073
..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;-755.7614135742188;-960.2666015625;455.8368225097656;0.9986295104026794;0;0;0.052336081862449646;0.9999999403953552;Set_$DefaultGlobal;192245
..\..\..\expansion01\doodads\generic\bloodelf\cups\be_cup01.obj;-755.7717895507812;-960.2305908203125;456.7131652832031;0.9953961968421936;0;0;0.09584585577249527;1;Set_$DefaultGlobal;192003
..\..\..\expansion01\doodads\generic\bloodelf\cups\be_cup02.obj;-755.5510864257812;-960.4966430664062;456.7131042480469;-0.33380693197250366;0;0;-0.9426414370536804;1;Set_$DefaultGlobal;192004
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-749.59765625;-967.2444458007812;455.9425048828125;0.9996567964553833;0.012838476337492466;-0.01065578032284975;0.020196188241243362;1.9965251684188843;Set_$DefaultGlobal;192108
